semantics_id,sentence_id,hanji,lomaji,mandarin
699,46092,"""老師當咧課堂上課。""","""Lāu-su tng-teh khò-tn̂g siōng-khò.""","""老師正在教室裡面授課。"""
700,46093,"""學生囡仔逐工攏愛去學校上課。""","""Ha̍k-sing gín-á ta̍k-kang lóng ài khì ha̍k-hāu siōng-khò.""","""學生們每天都要去學校讀書。"""
701,46094,"""我的工課足濟的。""","""Guá ê khang-khuè tsiok tsē--ê.""","""我的工作很多。"""
702,46095,"""伊真有才調，律師牌一擺就考過！""","""I tsin ū tsâi-tiāu, lu̍t-su-pâi tsi̍t pái tō khó--kuè!""","""他很有本事，律師牌照一次就考到了！"""
703,46096,"""阮遮干焦做大賣，無咧賣零星的。""","""Guán tsia kan-na tsò tuā-bē, bô teh bē lân-san--ê.""","""我們這裡只有做批發生意，沒有做零售。"""
704,46097,"""小賣的價數一定比大賣較貴。""","""Sió-bē ê kè-siàu it-tīng pí tuā-bē khah kuì.""","""零售的價格一定比批發貴。"""
705,46098,"""我感覺山豬仔肉較好食。""","""Guá kám-kak suann-ti-á-bah khah hó-tsia̍h.""","""我覺得野豬肉比較好吃。"""
708,46099,"""下頦尖尖""","""ē-hâi tsiam-tsiam""","""下巴尖尖的"""
709,46100,"""大學畢業了後就愛揣頭路。""","""Tāi-ha̍k pit-gia̍p liáu-āu tō ài tshuē thâu-lōo.""","""大學畢業以後就要找工作做。"""
716,46101,"""「捀斗上山頭」是大孫的任務。""","""“Phâng-táu tsiūnn suann-thâu” sī tuā-sun ê jīm-bū.""","""「捧著裝神主牌的米斗送葬」是長孫的任務。"""
717,46102,"""阮的工頭看起來猶閣真少年。""","""Guán ê kang-thâu khuànn--khí-lâi iáu-koh tsin siàu-liân.""","""我們的工頭看起來還很年輕。"""
718,46103,"""工頭工尾攏愛顧予好。""","""Kang-thâu-kang-bué lóng ài kòo hōo hó.""","""工作的開端和結尾都要照顧好才行。"""
720,46104,"""伊的大頭拇予刀仔割著矣。""","""I ê tuā-thâu-bú hōo to-á kuah--tio̍h--ah.""","""他的大拇指被小刀割到了。"""
726,46105,"""伊食上濟。""","""I tsia̍h siōng tsē.""","""他吃最多。"""
727,46106,"""上濟錢了去爾爾。""","""Siōng-tsē tsînn liáu--khì niā-niā.""","""頂多虧錢而已。"""
729,46107,"""你講話毋好遐大聲。""","""Lí kóng-uē m̄-hó hiah tuā-siann.""","""你講話不要那麼大聲。"""
730,46108,"""伊走去共𪜶頭家大聲。""","""I tsáu-khì kā in thâu-ke tuā-siann.""","""他跑去跟他的老闆理論。"""
731,46109,"""好大膽""","""hó tuā-tánn""","""好大的膽子"""
732,46110,"""伊足愛講大聲話。""","""I tsiok ài kóng tuā-siann-uē.""","""他很喜歡說自以為是的話。"""
733,46111,"""我下擺毋敢矣！""","""Guá ē-pái m̄ kánn--ah!""","""我下次不敢了！"""
734,46112,"""這个小嬸誠尊重大伯。""","""Tsit ê sió-tsím tsiânn tsun-tiōng tuā-peh.""","""這位小嬸很尊重大伯。"""
736,46113,"""男天平，女下顎。""","""Lâm thian-pîng, lí ē-kok.""","""看面相時，男性要看額頭，女性要看下巴。"""
737,46114,"""無聊的時陣，就來變工藝。""","""Bô-liâu ê sî-tsūn, tō lâi pìnn-kang-gē.""","""無聊的時候就找些消遣來做。"""
738,46115,"""伊去媽祖宮下願，講𪜶老母的病若會好，伊就欲倩一班歌仔戲來謝神。""","""I khì Má-tsóo-king hē-guān, kóng in lāu-bú ê pēnn nā ē hó, i tō beh tshiànn tsi̍t pan kua-á-hì lâi siā-sîn.""","""他到媽祖廟去許願，說他媽媽的病如果能夠好起來，他就要請一團歌仔戲表演，以酬謝神明。"""
739,46116,"""真大龐""","""tsin tuā-phiāng""","""塊頭真大"""
741,46117,"""稻仔發甲誠大欉矣。""","""Tiū-á huat kah tsiânn tuā-tsâng--ah.""","""稻子長得很大棵了。"""
742,46118,"""𪜶後生生做足大欉的。""","""In hāu-senn senn-tsò tsiok tuā-tsâng--ê.""","""他兒子長得很高大魁梧。"""
745,46119,"""不孝""","""put-hàu""","""不孝"""
745,46120,"""不幸""","""put-hīng""","""不幸"""
746,46121,"""三不五時""","""sam-put-gōo-sî""","""偶爾"""
746,46122,"""姑不將""","""koo-put-tsiong""","""不得已"""
747,46123,"""丑時""","""thiú-sî""","""凌晨一點到三點"""
748,46124,"""小丑""","""sió-thiú""","""小丑"""
749,46125,"""做天嘛袂中眾人意。""","""Tsò thinn mā bē tìng tsìng-lâng ì.""","""天神也無法做到滿足所有人的願望。"""
750,46126,"""中央""","""tiong-ng""","""中間"""
751,46127,"""學期中""","""ha̍k-kî tiong""","""學期中"""
752,46128,"""夢中""","""bāng-tiong""","""夢中"""
753,46129,"""中學""","""tiong-ha̍k""","""中學"""
753,46130,"""中等""","""tiong-tíng""","""中等"""
754,46131,"""中狀元""","""tiòng tsiōng-guân""","""考上狀元"""
754,46132,"""中大獎""","""tiòng tuā tsióng""","""中大獎"""
755,46133,"""中毒""","""tiòng-to̍k""","""中毒"""
755,46134,"""中計""","""tiòng-kè""","""中計"""
756,46135,"""藥丹""","""io̍h-tan""","""丹藥"""
756,46136,"""煉丹""","""liān-tan""","""煉丹"""
757,46137,"""丹紅""","""tan-hông""","""赤色"""
758,46138,"""爐丹""","""lôo-tan""","""爐丹"""
759,46139,"""人之初""","""jîn tsi tshoo""","""人生的開始。三字經的首句。"""
760,46140,"""我予你一个面子，這件代誌就準拄煞。""","""Guá hōo lí tsi̍t ê bīn-tsú, tsit kiānn tāi-tsì tō tsún-tú-suah.""","""我給你一個面子，這件事就這樣算了。"""
761,46141,"""我袂記得寫功課，毋才會予老師罵。""","""Guá bē-kì-tit siá kong-khò, m̄-tsiah ē hōo lāu-su mē.""","""我忘了寫作業，所以才會被老師罵。"""
762,46142,"""予伊去啦！莫插伊。""","""Hōo i khì--lah! Mài tshap--i.""","""讓他去啦！別理他。"""
763,61144,"""你予我考慮一下。""","""Lí hōo guá khó-lī--tsi̍t-ē.""","""你讓我考慮一下。"""
764,61145,"""坐予好""","""tsē hōo hó""","""坐好"""
764,61146,"""食予清氣""","""tsia̍h hōo tshing-khì""","""吃得乾淨"""
765,46143,"""五領衫""","""gōo niá sann""","""五件衣服"""
766,46144,"""五花十色""","""gōo-hue-tsa̍p-sik""","""五光十色、各式各樣"""
766,46145,"""五四三""","""gōo-sì-sann""","""有的沒有的事情"""
767,46146,"""五穀""","""ngóo-kok""","""五穀"""
767,46147,"""五香""","""ngóo-hiang""","""五香"""
768,46148,"""水井""","""tsuí-tsénn""","""水井"""
768,46149,"""油井""","""iû-tsénn""","""油井"""
769,46150,"""天井""","""thinn-tsénn""","""中庭"""
770,46151,"""仁者""","""jîn-tsiá""","""仁者"""
771,46152,"""蝦仁""","""hê-jîn""","""蝦仁"""
771,46153,"""目睭仁""","""ba̍k-tsiu-jîn""","""瞳孔"""
771,46154,"""卵仁""","""nn̄g-jîn""","""蛋黃"""
772,46155,"""我揀的人攏是仁仁仁的。""","""Guá kíng ê lâng lóng sī jîn-jîn-jîn--ê.""","""我挑選的人都是很優秀的。"""
773,46156,"""這粒塗豆真仁。""","""Tsit lia̍p thôo-tāu tsin jîn.""","""這顆花生很飽滿。"""
774,46157,"""平仄""","""piânn-tseh""","""平仄"""
775,46158,"""伊跋一下規个人仆落去。""","""I pua̍h tsi̍t-ē kui-ê lâng phak--lo̍h-khì.""","""他跌得整個人撲倒在地。"""
776,46159,"""冤仇""","""uan-siû""","""仇恨"""
776,46160,"""仇人""","""siû-jîn""","""仇人"""
777,46161,"""從到今""","""tsîng-kàu-tann""","""從前到現在、向來"""
778,46162,"""今攏害了了矣！""","""Tann lóng hāi-liáu-liáu--ah!""","""如今全完蛋了！"""
779,46163,"""今才""","""tann-tsiah""","""剛才"""
780,46164,"""是啥人允你這件代誌的？""","""Sī siánn-lâng ín lí tsit kiānn tāi-tsì--ê?""","""是誰答應你這件事情的？"""
781,46165,"""厝內""","""tshù-lāi""","""家裡"""
781,46166,"""腹內""","""pak-lāi""","""肚子裡、內臟"""
782,46167,"""一個月內""","""tsi̍t kò gue̍h lāi""","""一個月之內"""
783,46168,"""內公""","""lāi-kong""","""祖父"""
783,46169,"""內媽""","""lāi-má""","""祖母"""
784,46170,"""內容""","""luē-iông""","""內容"""
785,46171,"""內人""","""luē-jîn""","""對他人稱自己的妻子"""
785,46172,"""內兄""","""luē-hing""","""妻子的哥哥"""
786,46173,"""內政""","""luē-tsìng""","""內政"""
786,46174,"""內閣""","""luē-koh""","""內閣"""
787,46175,"""公的""","""kang--ê""","""公的"""
788,46176,"""阿公""","""a-kong""","""爺爺、外公"""
788,46177,"""祖公""","""tsóo-kong""","""男性祖先"""
789,46178,"""天公""","""Thinn-kong""","""老天爺"""
789,46179,"""孔子公""","""Khóng-tsú-kong""","""孔子"""
790,46180,"""廟公""","""biō-kong""","""廟公"""
791,46181,"""公海""","""kong-hái""","""公海"""
791,46182,"""公物""","""kong-bu̍t""","""公物"""
792,46183,"""公務人員""","""kong-bū jîn-uân""","""公務人員"""
793,46184,"""伊攏總生六个後生。""","""I lóng-tsóng senn la̍k ê hāu-senn.""","""他總共生了六個兒子。"""
794,46185,"""六親不認""","""lio̍k-tshin put jīn""","""形容不留情面或者是不講情義"""
795,46186,"""冇柴""","""phànn tshâ""","""質地鬆軟的木柴"""
796,46187,"""伊真冇手。""","""I tsin phànn-tshiú.""","""他花錢很大方。"""
797,46188,"""頭毛縛了傷冗，強欲散去。""","""Thâu-mn̂g pa̍k liáu siunn līng, kiōng-beh suànn--khì.""","""頭髮綁得太鬆，快要散掉了。"""
798,46189,"""最近手頭較冗，想欲加買幾領仔新衫。""","""Tsuè-kīn tshiú-thâu khah līng, siūnn-beh ke bé kuí-niá-á sin sann.""","""最近手頭比較寬裕，想要多買幾件新衣服。"""
799,46190,"""索仔冗去矣，愛重縛。""","""Soh-á līng--khì--ah, ài tîng pa̍k.""","""繩子鬆掉了，要重綁。"""
800,46191,"""錢愛紮較冗咧。""","""Tsînn ài tsah khah liōng--leh.""","""錢要帶多一點。"""
800,46192,"""時間閣真冗。""","""Sî-kan koh tsin liōng.""","""時間還很充足。"""
801,46193,"""凶兆""","""hiong-tiāu""","""不祥的預兆"""
802,46194,"""散凶""","""sàn-hiong""","""貧窮"""
803,46195,"""凶年""","""hiong-nî""","""飢荒之年"""
804,46196,"""一分鐘""","""tsi̍t hun-tsing""","""一分鐘"""
804,46197,"""一分錢""","""tsi̍t hun tsînn""","""一分錢"""
805,46198,"""三分天註定，七分靠拍拚。""","""Sann hun thinn tsù-tiānn, tshit hun khò phah-piànn.""","""三分天注定，七分靠努力。取自流行歌曲歌詞。"""
806,46199,"""𪜶爸仔囝佇車頭分開。""","""In pē-á-kiánn tī tshia-thâu hun-khui.""","""他們父子在車站分手。"""
807,46200,"""分帖仔""","""pun thiap-á""","""發帖子"""
807,46201,"""分簿仔""","""pun phōo-á""","""發簿子"""
808,46202,"""這箱柑仔予恁去分。""","""Tsit siunn kam-á hōo lín khì pun.""","""這箱橘子給你們分配。"""
808,46203,"""一半分你""","""tsi̍t-puànn pun--lí""","""分你一半"""
809,46204,"""好心的頭家！十箍銀來分我好無？""","""Hó-sim ê thâu-ke! Tsa̍p khoo gîn lâi pun--guá hó--bô?""","""好心的老闆！可以施捨十塊錢給我嗎？"""
809,46205,"""彼个乞食逐工攏去車頭共人分。""","""Hit ê khit-tsia̍h ta̍k-kang lóng khì tshia-thâu kā lâng pun.""","""那個乞丐每天都去車站向人乞討。"""
810,46206,"""家己若袂生，會使去分別人的囡仔來飼。""","""Ka-kī nā bē senn, ē-sái khì pun pa̍t-lâng ê gín-á lâi tshī.""","""自己若是生不出孩子，乾脆去領養別人家的孩子。"""
810,46207,"""分人做新婦仔。""","""Pun lâng tsò sin-pū-á.""","""給人領養當童養媳。"""
811,46208,"""伊共西瓜切做四塊。""","""I kā si-kue tshiat-tsò sì tè.""","""他把西瓜切成四塊。"""
812,46209,"""一勻塗""","""tsi̍t ûn thôo""","""一層土"""
813,46210,"""頂下勻""","""tíng-ē ûn""","""前後輩份"""
814,46211,"""彼隻露螺的頭勼入去殼內底矣。""","""Hit tsiah lōo-lê ê thâu kiu ji̍p-khì khak lāi-té--ah.""","""那隻蝸牛的頭縮進殼裡面去了。"""
815,46212,"""勼跤勼手""","""kiu-kha-kiu-tshiú""","""畏首畏尾"""
816,46213,"""你去共交落佇眠床跤的物件勾出來。""","""Lí khì kā ka-la̍uh tī bîn-tshn̂g-kha ê mi̍h-kiānn kau--tshut-lâi.""","""你去將掉在床底下的東西勾出來。"""
817,46214,"""彼个查某真𠢕用目睭共人勾。""","""Hit ê tsa-bóo tsin gâu iōng ba̍k-tsiu kā lâng kau.""","""那個女人很會用眼神引誘別人。"""
818,46215,"""你袂曉寫的題目就先勾起來。""","""Lí bē-hiáu siá ê tê-bo̍k tō sing kau--khí-lâi.""","""你不會寫的題目先打勾作記號。"""
820,46216,"""伊咧做中人，你若欲買厝就去揣伊。""","""I teh tsò tiong-lâng, lí nā beh bé tshù tō khì tshuē--i.""","""你如果要買房子，就去找他當介紹人。"""
821,46217,"""我都允人矣，袂使反悔。""","""Guá to ín--lâng--ah, bē-sái huán-hué.""","""我已經答應人家了，不能反悔。"""
823,46218,"""內山姑娘欲出嫁。""","""Lāi-suann koo-niû beh tshut-kè.""","""山裡的姑娘要出嫁了。流行歌曲名。"""
824,46219,"""伊足有內才的。""","""I tsiok ū lāi-tsâi--ê.""","""他很有內涵。"""
826,46220,"""毋通交不三不四的朋友。""","""M̄-thang kau put-sam-put-sù ê pîng-iú.""","""不要結交不正經的朋友。"""
827,46221,"""貓的奸臣，鬍的不仁。""","""Niau--ê kan-sîn, hôo--ê put-jîn.""","""麻臉的人必奸，滿臉鬍子的人不仁厚。"""
829,46222,"""伊真五仁。""","""I tsin ngóo-jîn.""","""他很詼諧。"""
830,46223,"""激五仁""","""kik-ngóo-jîn""","""說笑話、插科打諢"""
831,46224,"""五仁月餅""","""ngóo-jîn gue̍h-piánn""","""五仁月餅"""
833,46225,"""𪜶內公是醫生。""","""In lāi-kong sī i-sing.""","""他的祖父是醫生。"""
835,46226,"""遮的餅予恁兩个人公分。""","""Tsia-ê piánn hōo lín nn̄g ê lâng kong-pun.""","""這些餅乾讓你們兩個人平分。"""
836,46227,"""你有幾公分懸？""","""Lí ū kuí kong-hun kuân?""","""你幾公分高呢？"""
837,46228,"""這條路真歹行，你著勻勻仔行。""","""Tsit tiâu lōo tsin pháinn kiânn, lí tio̍h ûn-ûn-á kiânn.""","""這條路很難走，你要慢慢地走。"""
838,46229,"""用勻勻仔火落去煮。""","""Iōng ûn-ûn-á-hué lo̍h-khì tsú.""","""用小火慢煮。"""
843,46230,"""這領洋裝不止五千箍。""","""Tsit niá iûnn-tsong put-tsí gōo-tshing khoo.""","""這件洋裝不只是五千元而已。"""
846,46231,"""文化中心""","""bûn-huà tiong-sim""","""文化中心"""
848,46232,"""伊是一个外表土直、內心溫柔的人。""","""I sī tsi̍t ê guā-piáu thóo-ti̍t, luē-sim un-jiû ê lâng.""","""他是一個外表粗魯直率、內心溫柔的人。"""
851,46233,"""伊用錢真冇手。""","""I iōng tsînn tsin phànn-tshiú.""","""他用錢很大方。"""
853,46234,"""未曾做就勼手，實在無路用。""","""Buē-tsîng tsò tō kiu-tshiú, si̍t-tsāi bô-lōo-īng.""","""還沒開始做就停止，實在很沒用。"""
854,46235,"""這領衫洗了勼水去矣。""","""Tsit niá sann sé-liáu kiu-tsuí--khì--ah.""","""這件衣服洗過以後變得縮小了。"""
855,46236,"""照品照行，袂使勼水。""","""Tsiàu-phín-tsiàu-kiânn, bē-sái kiu-tsuí.""","""按預先講好的來做，不可縮水。"""
857,46237,"""紅嬰仔無六月天。""","""Âng-enn-á bô la̍k-gue̍h-thinn.""","""嬰兒無六月天。意為嬰兒抵抗力弱，容易感冒，即使在六月大熱天也要保暖，不得疏忽。"""
858,46238,"""你穿這領衫閣不止仔媠。""","""Lí tshīng tsit niá sann koh put-tsí-á suí.""","""你穿這件衣服相當漂亮。"""
859,46239,"""今年六月冬稻仔誠飽穗。""","""Kin-nî la̍k-gue̍h-tang tiū-á tsiânn pá-suī.""","""今年第一期稻作稻穀很飽滿。"""
860,46240,"""作穡人佇六月冬攏會較無閒。""","""Tsoh-sit-lâng tī la̍k-gue̍h-tang lóng ē khah bô-îng.""","""農夫們在六月的收穫季都會比較忙。"""
863,46241,"""阮小弟上愛看丑仔表演。""","""Guán sió-tī siōng ài khuànn thiú-á piáu-ián.""","""我弟弟最愛看丑角表演。"""
864,46242,"""我今仔才入門爾爾。""","""Guá tann-á tsiah ji̍p-mn̂g niā-niā.""","""我才剛剛進門而已。"""
865,46243,"""今仔日是我的生日。""","""Kin-á-ji̍t sī guá ê senn-ji̍t.""","""今天是我的生日。"""
866,46244,"""你著勻仔是，毋通食緊挵破碗。""","""Lí tio̍h ûn-á-sī, m̄-thang tsia̍h-kín lòng-phuà uánn.""","""你要慢慢來，以免欲速則不達。"""
867,46245,"""中古車""","""tiong-kóo tshia""","""中古車"""
868,46246,"""中古時代""","""tiong-kóo sî-tāi""","""中古時代"""
872,46247,"""無公平""","""bô kong-pênn""","""不公平"""
877,46248,"""伊講欲中立，兩爿攏無愛參加。""","""I kóng beh tiong-li̍p, nn̄g-pîng lóng bô ài tsham-ka.""","""他說要中立，兩邊都不參加。"""
878,46249,"""丹田無力""","""tan-tiân bô-la̍t""","""氣虛"""
879,46250,"""公用電話""","""kong-iōng tiān-uē""","""公共電話"""
881,46251,"""你愛提予伊好。""","""Lí ài the̍h hōo i hó.""","""你要拿好。"""
881,46252,"""這件代誌你愛講予伊知。""","""Tsit kiānn tāi-tsì lí ài kóng hōo i tsai.""","""這件事你要讓他知道。"""
882,46253,"""代誌會成袂成，介在你欲做毋做。""","""Tāi-tsì ē sîng bē sîng, kài-tsāi lí beh tsò m̄ tsò.""","""事情能否成功，在於你是否願意去做。"""
883,46254,"""公共場所""","""kong-kiōng tiûnn-sóo""","""公共場所"""
885,46255,"""伊今年十歲。""","""I kin-nî tsa̍p huè.""","""他今年十歲。"""
889,46256,"""這種代誌你毋就冗早講，這馬欲反悔已經袂赴矣。""","""Tsit tsióng tāi-tsì lí m̄-tō liōng-tsá kóng, tsit-má beh huán-hué í-king bē-hù--ah.""","""這種事你應該要趁早講，現在要反悔已經來不及了。"""
890,46257,"""謼！伊哪會遮不死鬼！""","""Hooh! I ná ē tsiah put-sú-kuí!""","""天啊！他怎麼這麼不要臉！"""
891,46258,"""我對汽車真內行。""","""Guá tuì khì-tshia tsin lāi-hâng.""","""我對車子很在行。"""
892,46259,"""若講著車，伊是內行的。""","""Nā kóng-tio̍h tshia, i sī lāi-hâng--ê.""","""說到車子，他可是行家。"""
893,46260,"""雖然今仔日是風颱天，不而過你嘛是愛去做工課。""","""Sui-jiân kin-á-ji̍t sī hong-thai-thinn, put-jî-kò lí mā sī ài khì tsò khang-khuè.""","""雖然今天是颱風天，不過你還是得去工作。"""
894,46261,"""伊不但寄付錢，閣去做義工。""","""I put-tān kià-hù tsînn, koh khì tsò gī-kang.""","""他不只捐錢，還去當義工。"""
895,46262,"""逐家攏有通分伻，毋免相爭。""","""Ta̍k-ke lóng ū thang pun-phenn, m̄-bián sio-tsenn.""","""大家都分配得到，不用相爭。"""
896,46263,"""咱共伊鬥分伻淡薄仔，伊較袂遐忝。""","""Lán kā i tàu pun-phenn--tām-po̍h-á, i khah bē hiah thiám.""","""大家幫他分擔一點，他比較不會那麼累。"""
897,46264,"""這對雙生仔到底啥人是啥人，我實在無法度分別。""","""Tsit tuì siang-senn-á tàu-té siánn-lâng sī siánn-lâng, guá si̍t-tsāi bô-huat-tōo hun-pia̍t.""","""這對雙胞胎到底誰是誰，我實在沒辦法辨別。"""
899,46265,"""伊真不孝。""","""I tsin put-hàu.""","""他很不孝順。"""
